date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:45:03	738/738	---M--	200	added ('OK')	image/gif	etag:%222e2-4c6e6b9926740%22	http://127.0.0.1/components/com_jcomments/images/smiles/wink.gif	C:/My%20Web%20Sites/wastor/127.0.0.1/components/com_jcomments/images/smiles/wink.gif	(from http://127.0.0.1/index.php/menu-castlevania-aria-of-sorrow)
18:45:03	24973/24973	---M--	200	added ('OK')	image/png	etag:%22618d-4a7a00017ac40%22	http://i1085.photobucket.com/albums/j424/Wastor00/castle1.png	C:/My%20Web%20Sites/wastor/i1085.photobucket.com/albums/j424/Wastor00/castle1.png	(from http://127.0.0.1/index.php/menu-castlevania-aria-of-sorrow)
18:45:03	1136/1136	---M--	200	added ('OK')	image/gif	etag:%22470-4c6e6b9926740%22	http://127.0.0.1/components/com_jcomments/images/smiles/redface.gif	C:/My%20Web%20Sites/wastor/127.0.0.1/components/com_jcomments/images/smiles/redface.gif	(from http://127.0.0.1/index.php/menu-castlevania-aria-of-sorrow)
18:45:04	7428/7428	---M-Z	200	added ('OK')	application/xml	date:Thu,%2004%20Aug%202016%2016:45:00%20GMT	http://127.0.0.1/index.php/component/jcomments/feed/com_content/72	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/component/jcomments/feed/com_content/72	(from http://127.0.0.1/index.php/castlevania-circle-of-the-moon)
18:45:04	22847/22847	---M--	200	added ('OK')	image/png	etag:%22593f-4a7a000086a00%22	http://i1085.photobucket.com/albums/j424/Wastor00/castle4.png	C:/My%20Web%20Sites/wastor/i1085.photobucket.com/albums/j424/Wastor00/castle4.png	(from http://127.0.0.1/index.php/menu-castlevania-aria-of-sorrow)
18:45:05	4062/4062	---M--	200	added ('OK')	image/png	etag:%22fde-4b58ec40ccf80%22	http://i1085.photobucket.com/albums/j424/Wastor00/Moontrad3.png	C:/My%20Web%20Sites/wastor/i1085.photobucket.com/albums/j424/Wastor00/Moontrad3.png	(from http://127.0.0.1/index.php/castlevania-circle-of-the-moon)
18:45:05	7430/7430	---M--	200	added ('OK')	image/png	etag:%221d06-4c5ba6bae0c00%22	http://i1085.photobucket.com/albums/j424/Wastor00/Moontrad7.png	C:/My%20Web%20Sites/wastor/i1085.photobucket.com/albums/j424/Wastor00/Moontrad7.png	(from http://127.0.0.1/index.php/castlevania-circle-of-the-moon)
18:45:05	685/685	---M--	200	added ('OK')	image/gif	etag:%222ad-4c6e6b9926740%22	http://127.0.0.1/components/com_jcomments/images/smiles/smile.gif	C:/My%20Web%20Sites/wastor/127.0.0.1/components/com_jcomments/images/smiles/smile.gif	(from http://127.0.0.1/index.php/castlevania-circle-of-the-moon)
18:45:06	8211/8211	---M--	200	added ('OK')	image/png	etag:%222013-4c5ba694bb200%22	http://i1085.photobucket.com/albums/j424/Wastor00/Moontrad6.png	C:/My%20Web%20Sites/wastor/i1085.photobucket.com/albums/j424/Wastor00/Moontrad6.png	(from http://127.0.0.1/index.php/castlevania-circle-of-the-moon)
18:45:06	2092/2092	---M-Z	200	added ('OK')	application/xml	date:Thu,%2004%20Aug%202016%2016:45:02%20GMT	http://127.0.0.1/index.php/component/jcomments/feed/com_content/82	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/component/jcomments/feed/com_content/82	(from http://127.0.0.1/index.php/menu-ninja-cop)
18:45:07	16626/16626	---M--	200	added ('OK')	image/png	etag:%2240f2-4a79fe310a480%22	http://i1085.photobucket.com/albums/j424/Wastor00/Moontrad1.png	C:/My%20Web%20Sites/wastor/i1085.photobucket.com/albums/j424/Wastor00/Moontrad1.png	(from http://127.0.0.1/index.php/castlevania-circle-of-the-moon)
18:45:08	11698/11698	---M--	200	added ('OK')	image/png	etag:%222db2-4ff5352c73cc0%22	http://i1085.photobucket.com/albums/j424/Wastor00/NinjaCop_ESPpag1_zpsc91cb41d.png	C:/My%20Web%20Sites/wastor/i1085.photobucket.com/albums/j424/Wastor00/NinjaCop_ESPpag1_zpsc91cb41d.png	(from http://127.0.0.1/index.php/menu-ninja-cop)
18:45:09	10921/10921	---M--	200	added ('OK')	image/png	etag:%222aa9-4f7d1a12ab9c0%22	http://i1085.photobucket.com/albums/j424/Wastor00/NinjaCop_ESP1_zpsec8329ff.png	C:/My%20Web%20Sites/wastor/i1085.photobucket.com/albums/j424/Wastor00/NinjaCop_ESP1_zpsec8329ff.png	(from http://127.0.0.1/index.php/menu-ninja-cop)
18:45:09	1624/1624	---M-Z	200	added ('OK')	application/xml	date:Thu,%2004%20Aug%202016%2016:45:05%20GMT	http://127.0.0.1/index.php/component/jcomments/feed/com_content/75	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/component/jcomments/feed/com_content/75	(from http://127.0.0.1/index.php/chrono-trigger-nds)
18:45:09	20472/20472	---M--	200	added ('OK')	image/png	etag:%224ff8-4f7d1a139fc00%22	http://i1085.photobucket.com/albums/j424/Wastor00/NinjaCop_ESP2_zps90c30ffa.png	C:/My%20Web%20Sites/wastor/i1085.photobucket.com/albums/j424/Wastor00/NinjaCop_ESP2_zps90c30ffa.png	(from http://127.0.0.1/index.php/menu-ninja-cop)
18:45:10	15934/15934	---M--	200	added ('OK')	image/png	etag:%223e3e-4ff535a2b53c0%22	http://i1085.photobucket.com/albums/j424/Wastor00/NinjaCop_ESPpag4_zps97bc9af3.png	C:/My%20Web%20Sites/wastor/i1085.photobucket.com/albums/j424/Wastor00/NinjaCop_ESPpag4_zps97bc9af3.png	(from http://127.0.0.1/index.php/menu-ninja-cop)
18:45:11	10540/10540	---M--	200	added ('OK')	image/png	etag:%22292c-4c6e65c782cc0%22	http://i1085.photobucket.com/albums/j424/Wastor00/chrono1.png	C:/My%20Web%20Sites/wastor/i1085.photobucket.com/albums/j424/Wastor00/chrono1.png	(from http://127.0.0.1/index.php/chrono-trigger-nds)
18:45:15	28427/28427	---M--	200	added ('OK')	image/png	etag:%226f0b-4c6e65c96b140%22	http://i1085.photobucket.com/albums/j424/Wastor00/chrono3.png	C:/My%20Web%20Sites/wastor/i1085.photobucket.com/albums/j424/Wastor00/chrono3.png	(from http://127.0.0.1/index.php/chrono-trigger-nds)
18:45:15	1114/1114	---M--	200	added ('OK')	image/gif	etag:%2245a-4c6e6b9926740%22	http://127.0.0.1/components/com_jcomments/images/smiles/shocked.gif	C:/My%20Web%20Sites/wastor/127.0.0.1/components/com_jcomments/images/smiles/shocked.gif	(from http://127.0.0.1/index.php/chrono-trigger-nds)
18:45:16	993/993	---M-Z	200	added ('OK')	application/xml	date:Thu,%2004%20Aug%202016%2016:45:12%20GMT	http://127.0.0.1/index.php/component/jcomments/feed/com_content/76	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/component/jcomments/feed/com_content/76	(from http://127.0.0.1/index.php/the-world-ends-with-you-nds)
18:45:16	334/334	---M--	403	error ('Forbidden')	text/html	date:Thu,%2004%20Aug%202016%2016:44:30%20GMT	http://tiovictor.romhackhispano.org/wp-content/uploads/2011/11/TituloES.png	C:/My%20Web%20Sites/wastor/tiovictor.romhackhispano.org/wp-content/uploads/2011/11/TituloES.6d.delayed	(from http://127.0.0.1/index.php/the-world-ends-with-you-nds)
18:45:16	345/345	---M--	403	error ('Forbidden')	text/html	date:Thu,%2004%20Aug%202016%2016:44:30%20GMT	http://tiovictor.romhackhispano.org/wp-content/uploads/2011/11/TWEWYEsp100_28_9149.png	C:/My%20Web%20Sites/wastor/tiovictor.romhackhispano.org/wp-content/uploads/2011/11/TWEWYEsp100_28_9149.png	(from http://127.0.0.1/index.php/the-world-ends-with-you-nds)
18:45:17	2694/2694	---M-Z	200	added ('OK')	application/rss+xml	date:Thu,%2004%20Aug%202016%2016:45:13%20GMT	http://127.0.0.1/index.php/cronica?format=feed&type=rss	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/cronicac0d0	(from http://127.0.0.1/index.php/cronica)
18:45:17	47677/47677	---M--	200	added ('OK')	image/png	etag:%22ba3d-4c6e65c876f00%22	http://i1085.photobucket.com/albums/j424/Wastor00/chrono2.png	C:/My%20Web%20Sites/wastor/i1085.photobucket.com/albums/j424/Wastor00/chrono2.png	(from http://127.0.0.1/index.php/chrono-trigger-nds)
18:45:17	8494/8494	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Aug%202016%2016:45:14%20GMT	http://127.0.0.1/index.php/cronica/81-riviera-the-promised-land-progresos	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/cronica/81-riviera-the-promised-land-progresos.html	(from http://127.0.0.1/index.php/cronica)
18:45:18	9157/9157	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Aug%202016%2016:45:14%20GMT	http://127.0.0.1/index.php/cronica/80-summon-night-swordcraft-story-primeros-pasos	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/cronica/80-summon-night-swordcraft-story-primeros-pasos.html	(from http://127.0.0.1/index.php/cronica)
18:45:18	42769/42769	---M--	200	added ('OK')	image/png	etag:%22a711-4c6e65c68ea80%22	http://i1085.photobucket.com/albums/j424/Wastor00/chrono4.png	C:/My%20Web%20Sites/wastor/i1085.photobucket.com/albums/j424/Wastor00/chrono4.png	(from http://127.0.0.1/index.php/chrono-trigger-nds)
18:45:18	613/613	---M-Z	200	added ('OK')	application/rss+xml	date:Thu,%2004%20Aug%202016%2016:45:14%20GMT	http://127.0.0.1/index.php/la-red?format=feed&type=rss	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/la-redc0d0	(from http://127.0.0.1/index.php/la-red)
18:45:18	4524/4524	---M--	200	added ('OK')	application/atom+xml	date:Thu,%2004%20Aug%202016%2016:45:13%20GMT	http://127.0.0.1/index.php/cronica?format=feed&type=atom	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/cronica7b17	(from http://127.0.0.1/index.php/cronica)
18:45:18	653/653	---M--	200	added ('OK')	application/atom+xml	date:Thu,%2004%20Aug%202016%2016:45:15%20GMT	http://127.0.0.1/index.php/la-red?format=feed&type=atom	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/la-red7b17	(from http://127.0.0.1/index.php/la-red)
18:45:19	197154/197154	---M--	200	added ('OK')	image/png	etag:%2230222-4c767ba1f1240%22	http://127.0.0.1/templates/siteground-j16-36/images/header_bg.png	C:/My%20Web%20Sites/wastor/127.0.0.1/templates/siteground-j16-36/images/header_bg.png	(from http://127.0.0.1/templates/siteground-j16-36/css/template.css)
18:45:19	626/626	---M-Z	200	added ('OK')	application/xml	date:Thu,%2004%20Aug%202016%2016:45:15%20GMT	http://127.0.0.1/index.php/component/jcomments/feed/com_content/81	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/component/jcomments/feed/com_content/81	(from http://127.0.0.1/index.php/cronica/81-riviera-the-promised-land-progresos)
18:45:19	1441/1441	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Aug%202016%2016:45:16%20GMT	http://127.0.0.1/index.php/cronica/laugh.gif	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/cronica/laugh.gif	(from http://127.0.0.1/index.php/cronica/81-riviera-the-promised-land-progresos)
18:45:19	1441/1441	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Aug%202016%2016:45:16%20GMT	http://127.0.0.1/index.php/cronica/lol.gif	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/cronica/lol.gif	(from http://127.0.0.1/index.php/cronica/81-riviera-the-promised-land-progresos)
18:45:20	1441/1441	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Aug%202016%2016:45:16%20GMT	http://127.0.0.1/index.php/cronica/smile.gif	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/cronica/smile.gif	(from http://127.0.0.1/index.php/cronica/81-riviera-the-promised-land-progresos)
18:45:20	1441/1441	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Aug%202016%2016:45:16%20GMT	http://127.0.0.1/index.php/cronica/wink.gif	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/cronica/wink.gif	(from http://127.0.0.1/index.php/cronica/81-riviera-the-promised-land-progresos)
18:45:20	1441/1441	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Aug%202016%2016:45:16%20GMT	http://127.0.0.1/index.php/cronica/cool.gif	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/cronica/cool.gif	(from http://127.0.0.1/index.php/cronica/81-riviera-the-promised-land-progresos)
18:45:20	1441/1441	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Aug%202016%2016:45:17%20GMT	http://127.0.0.1/index.php/cronica/normal.gif	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/cronica/normal.gif	(from http://127.0.0.1/index.php/cronica/81-riviera-the-promised-land-progresos)
18:45:21	1441/1441	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Aug%202016%2016:45:17%20GMT	http://127.0.0.1/index.php/cronica/whistling.gif	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/cronica/whistling.gif	(from http://127.0.0.1/index.php/cronica/81-riviera-the-promised-land-progresos)
18:45:21	1441/1441	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Aug%202016%2016:45:17%20GMT	http://127.0.0.1/index.php/cronica/redface.gif	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/cronica/redface.gif	(from http://127.0.0.1/index.php/cronica/81-riviera-the-promised-land-progresos)
18:45:21	1441/1441	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Aug%202016%2016:45:17%20GMT	http://127.0.0.1/index.php/cronica/sad.gif	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/cronica/sad.gif	(from http://127.0.0.1/index.php/cronica/81-riviera-the-promised-land-progresos)
18:45:21	1441/1441	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Aug%202016%2016:45:18%20GMT	http://127.0.0.1/index.php/cronica/cry.gif	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/cronica/cry.gif	(from http://127.0.0.1/index.php/cronica/81-riviera-the-promised-land-progresos)
18:45:22	1441/1441	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Aug%202016%2016:45:18%20GMT	http://127.0.0.1/index.php/cronica/surprised.gif	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/cronica/surprised.gif	(from http://127.0.0.1/index.php/cronica/81-riviera-the-promised-land-progresos)
18:45:22	1441/1441	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Aug%202016%2016:45:18%20GMT	http://127.0.0.1/index.php/cronica/confused.gif	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/cronica/confused.gif	(from http://127.0.0.1/index.php/cronica/81-riviera-the-promised-land-progresos)
18:45:22	1441/1441	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Aug%202016%2016:45:18%20GMT	http://127.0.0.1/index.php/cronica/sick.gif	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/cronica/sick.gif	(from http://127.0.0.1/index.php/cronica/81-riviera-the-promised-land-progresos)
18:45:22	1441/1441	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Aug%202016%2016:45:18%20GMT	http://127.0.0.1/index.php/cronica/shocked.gif	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/cronica/shocked.gif	(from http://127.0.0.1/index.php/cronica/81-riviera-the-promised-land-progresos)
18:45:22	1441/1441	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Aug%202016%2016:45:19%20GMT	http://127.0.0.1/index.php/cronica/sleeping.gif	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/cronica/sleeping.gif	(from http://127.0.0.1/index.php/cronica/81-riviera-the-promised-land-progresos)
18:45:23	1441/1441	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Aug%202016%2016:45:19%20GMT	http://127.0.0.1/index.php/cronica/tongue.gif	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/cronica/tongue.gif	(from http://127.0.0.1/index.php/cronica/81-riviera-the-promised-land-progresos)
18:45:23	1441/1441	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Aug%202016%2016:45:19%20GMT	http://127.0.0.1/index.php/cronica/rolleyes.gif	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/cronica/rolleyes.gif	(from http://127.0.0.1/index.php/cronica/81-riviera-the-promised-land-progresos)
18:45:23	1441/1441	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Aug%202016%2016:45:19%20GMT	http://127.0.0.1/index.php/cronica/unsure.gif	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/cronica/unsure.gif	(from http://127.0.0.1/index.php/cronica/81-riviera-the-promised-land-progresos)
18:45:23	653/653	---M-Z	200	added ('OK')	application/xml	date:Thu,%2004%20Aug%202016%2016:45:20%20GMT	http://127.0.0.1/index.php/component/jcomments/feed/com_content/80	C:/My%20Web%20Sites/wastor/127.0.0.1/index.php/component/jcomments/feed/com_content/80	(from http://127.0.0.1/index.php/cronica/80-summon-night-swordcraft-story-primeros-pasos)
18:45:24	13694/13694	---M--	200	added ('OK')	image/png	etag:%22357e-4ccc9f245dc00%22	http://i1085.photobucket.com/albums/j424/Wastor00/summonbug-1.png	C:/My%20Web%20Sites/wastor/i1085.photobucket.com/albums/j424/Wastor00/summonbug-1.png	(from http://127.0.0.1/index.php/cronica/80-summon-night-swordcraft-story-primeros-pasos)
